user_id,식료품,의류,가전제품,스포츠용품,교통,미용,의료,여행,문화,음식점,주류,통신,가정용품,도서,유류비,반려동물,유아용품,교육,현재 소득,현재 지출,저축,금융 자산,부채 금액,재무적 안정성,대출 상환능력,신용 점수,투자 수익률,부동산 보유량
8731,565,175,1464,134,410,371,1103,513,16,1727,2159,18,369,96,2407,166,192,709,42145,64321,23770,16980,26863,8,67,841,8,6
8732,1043,973,6060,326,506,429,1567,728,449,61,1864,95,534,180,2874,115,11,1501,39232,63087,11260,63128,40846,6,84,596,32,7
8733,4863,2031,2151,452,167,154,1489,201,347,2621,593,89,475,1,1523,89,154,4388,41611,41562,5888,74215,9204,7,44,566,5,4
8734,3129,1243,1439,243,943,489,1567,994,312,2243,55,85,121,127,942,135,17,2042,22224,47815,14194,14503,22266,8,57,601,-35,7
8735,1808,2976,3148,191,188,220,106,373,293,129,2218,84,409,61,103,189,88,2279,41477,69876,23659,63350,12766,1,80,458,24,8
8736,1244,863,6653,14,952,88,640,106,384,669,1298,50,80,46,667,13,52,774,38326,62927,12161,57870,31756,10,79,381,1,5
8737,1976,671,2779,194,501,416,1957,126,428,669,1251,41,195,190,599,67,42,3826,32198,19752,20529,2608,24518,0,85,351,-8,3
8738,2976,504,5361,5,546,454,1952,915,20,426,2575,41,428,184,2865,84,53,1425,30199,69565,4035,63437,18625,4,17,594,7,4
8739,4914,523,9840,195,561,58,925,250,202,704,1575,51,336,142,2807,15,139,4159,38988,34563,1557,67455,31392,10,93,344,-17,1
8740,582,2814,9380,304,535,87,673,381,185,650,429,38,292,131,21,101,117,1752,56785,29535,985,58023,38573,6,39,684,-42,9
8741,2060,1444,9928,349,747,95,2326,749,431,2784,572,11,145,120,184,88,199,463,53912,37209,6826,12305,25704,10,5,730,20,5
8742,239,1265,5066,486,166,470,467,988,167,2515,476,18,270,189,2068,68,24,790,58209,22888,28946,46422,41831,10,49,418,20,7
8743,2508,2446,2513,156,509,73,1688,926,236,1464,493,17,378,71,982,157,68,2309,28613,22197,9741,11124,7443,1,48,545,-5,10
8744,485,2351,8971,460,28,225,2457,640,212,1286,874,83,26,18,1154,187,39,3154,57010,20240,29935,12943,12617,9,85,479,-40,8
8745,3275,208,1105,427,680,222,970,256,301,33,247,14,548,200,889,150,32,3027,50437,25093,7235,52111,21634,3,86,717,4,7
8746,3550,1273,4780,247,746,421,903,848,326,2179,1163,61,175,139,2845,148,90,4375,27807,32789,8255,93589,37179,4,27,553,-35,8
8747,2601,1016,9455,116,668,169,1379,609,158,2168,1657,28,257,83,699,140,150,678,23127,15747,7913,93915,47359,10,35,380,-16,5
8748,664,2103,4681,194,228,423,2302,328,423,2154,1274,62,237,46,1123,154,42,889,39520,52162,9939,42479,37599,9,30,471,39,5
8749,4651,2668,5554,407,101,182,1161,981,113,2603,2191,30,77,117,1315,140,188,2936,45056,53386,19309,42392,2411,8,29,465,25,6
8750,4815,891,9394,279,640,310,1998,205,476,548,2510,65,210,5,1939,93,88,866,50056,58955,15450,23381,40502,6,76,728,-2,3
8751,3148,2660,6543,58,265,239,2939,573,340,1698,1678,63,299,158,97,157,199,3598,46839,27693,28338,95464,27435,10,70,384,40,0
8752,3364,370,6244,340,329,228,1162,674,486,914,442,35,462,106,2829,88,176,888,37761,47771,20996,28733,5231,5,33,352,-16,10
8753,2110,1124,7905,348,177,231,482,274,89,1533,1917,39,585,172,129,59,118,3544,20201,39166,1779,14295,17761,1,35,368,22,5
8754,4293,849,7672,240,719,460,243,173,243,2215,1055,45,397,10,111,141,200,1291,42521,12422,13154,78124,44285,1,9,404,-36,1
8755,3006,1539,9720,357,872,45,2704,152,98,2354,2172,72,61,129,177,37,77,2163,23641,19810,26682,57869,46480,4,41,401,30,0
8756,2340,1946,4418,145,110,386,2461,847,35,2602,2361,100,177,182,2737,14,123,3662,23449,45049,21543,59722,21,9,47,352,-9,4
8757,4671,1374,1676,6,690,176,2847,432,70,770,557,43,34,14,2371,199,20,1068,59595,44676,18924,61676,4802,8,59,799,-2,0
8758,2540,2591,602,126,715,49,950,989,252,2977,1088,23,463,85,1997,128,184,2924,41868,33532,16203,55771,32185,7,74,762,39,10
8759,3571,2808,2038,308,94,276,734,391,393,1993,2307,34,408,160,1641,137,45,2358,34599,59075,25794,27385,7285,1,64,625,9,1
8760,949,1364,195,341,728,355,2440,717,269,305,1082,20,600,95,1664,66,10,3668,51651,66421,10127,72428,10299,6,90,309,47,2
8761,4402,2303,5377,329,954,489,516,289,439,848,636,88,312,171,2306,27,115,4269,28115,10048,24748,22527,16375,1,54,321,-2,8
8762,3063,917,755,278,422,428,603,344,475,892,2596,12,226,3,416,165,154,749,21205,43595,13247,9933,18766,2,18,336,44,5
8763,1184,2641,2899,438,39,286,2210,160,13,2830,1594,2,278,160,590,197,133,3740,48570,53084,20301,65858,38018,10,30,499,47,4
8764,3382,2744,2104,492,868,356,1722,156,243,631,2026,54,560,35,2651,12,184,8,22125,61575,21881,55567,36551,7,15,439,-2,4
8765,118,1203,5592,315,447,449,1368,266,440,2503,1558,81,281,147,43,129,41,2586,56719,15693,8195,35591,24508,10,85,419,19,9
8766,4738,1123,3772,3,340,44,113,592,202,1522,2072,12,102,127,2911,8,38,4377,54007,31276,15032,31153,14470,3,63,759,45,9
8767,3211,2456,8989,298,25,327,1418,200,219,1039,2339,67,64,151,1511,108,185,3015,20231,38773,9212,48428,39681,5,61,462,-10,2
8768,1556,1235,2892,417,39,441,602,529,362,860,334,72,177,68,2627,120,163,171,28681,20387,9521,16008,20959,7,42,471,41,7
8769,2251,2313,3038,49,849,359,2656,86,8,419,776,2,585,190,354,134,32,2552,45630,43187,18895,5010,6419,8,62,683,-12,1
8770,1090,130,4673,146,616,324,625,588,83,1388,2083,56,221,100,1687,76,27,4767,39909,41387,28828,44076,36480,3,5,648,4,8
8771,4655,977,7977,6,676,202,234,342,45,254,1807,88,142,37,2035,24,116,2899,46994,32781,25214,65986,25298,8,56,491,13,2
8772,4431,302,2954,294,122,222,2701,108,393,767,158,29,394,30,2619,71,20,4117,34970,16494,5809,58790,15553,4,57,559,15,2
8773,546,2654,6370,325,647,0,2897,113,66,553,777,17,544,124,727,11,197,3390,32372,41862,494,55861,1063,0,67,815,23,1
8774,3536,2399,8375,16,681,136,317,369,13,2529,952,96,346,120,2263,63,53,2788,20134,61865,8020,91033,10290,0,21,824,-37,9
8775,175,739,3763,436,493,464,928,868,301,1222,2878,16,23,84,2591,89,97,1257,35669,29409,11985,91659,23560,2,37,826,22,10
8776,539,200,4535,160,892,313,125,807,398,1562,1826,59,277,99,1555,63,110,1822,38774,22144,15560,18095,21516,3,30,711,-49,9
8777,4053,1571,1536,349,766,433,1348,176,461,2250,2953,79,484,66,503,93,179,2606,50025,14276,25875,73017,7492,5,12,537,50,8
8778,3656,2362,4962,122,616,442,714,226,152,1158,1426,73,285,161,1897,145,17,3081,47494,18420,5996,38934,3978,4,64,594,2,3
8779,1830,2627,1822,94,829,35,205,649,472,2427,2194,56,430,87,2133,45,118,1413,34419,60316,5487,42355,44257,8,95,571,18,2
8780,276,931,6962,281,254,101,2711,221,9,55,1316,7,501,15,1981,92,79,532,45616,69793,19228,20494,41411,1,71,449,-29,6
8781,3425,538,5038,73,934,305,853,442,485,2213,2314,95,450,78,702,11,4,3650,59003,55171,23937,63219,31703,1,33,608,20,7
8782,4260,2957,9005,187,341,387,630,623,129,1889,1564,22,275,84,1061,168,20,4476,55793,15219,6511,85354,28554,9,6,375,-39,6
8783,4218,425,4032,52,644,162,1494,970,194,1599,1270,27,234,32,1817,186,12,454,46995,40917,16277,92164,36735,8,37,501,-12,2
8784,4388,2273,3319,351,413,474,1847,234,412,1812,1615,48,461,83,1991,142,44,1236,33891,57967,18027,8140,19137,9,26,461,-29,2
8785,1346,979,3192,337,415,147,2066,875,498,828,2970,42,423,168,1542,196,194,652,26065,38741,8442,81813,32076,4,70,324,-45,6
8786,813,2692,1043,68,983,268,237,713,91,2844,470,47,557,75,47,89,176,3612,43889,31831,7812,72692,28118,8,29,645,-35,10
8787,2751,2960,2008,380,984,486,2874,912,478,559,971,95,500,136,2035,95,28,4251,32166,44422,27218,48990,50000,0,52,757,-11,5
8788,2660,745,6703,153,581,322,718,765,182,2533,155,60,310,41,474,170,62,2954,46647,62253,11577,51361,10563,0,37,583,-14,4
8789,3156,2972,8769,78,215,120,235,330,112,1665,2849,21,96,99,2015,111,108,3892,32862,42186,19796,13110,32780,0,44,464,-40,10
8790,3830,74,1804,343,392,425,2826,84,390,770,567,42,290,45,86,84,102,2090,53547,35685,1906,47892,194,8,63,627,47,5
8791,947,1208,4495,230,55,108,2611,935,381,1597,2579,29,128,73,1446,37,12,4773,50624,35912,6080,87757,15795,3,3,528,14,0
8792,4958,2042,5156,94,430,248,2913,778,450,830,2184,54,558,7,740,106,44,4835,58129,45883,13374,86857,3414,9,47,570,-42,3
8793,2891,2497,427,55,527,415,2788,889,258,661,1748,9,228,119,1090,97,86,2645,27520,28357,9673,54388,32863,3,99,721,16,7
8794,2825,1100,5510,181,982,86,1672,488,424,2428,2388,32,448,18,2939,118,189,767,50000,36409,22590,62205,41005,6,47,479,20,1
8795,1387,1850,1475,317,113,361,1540,553,263,2660,250,60,118,15,909,179,60,2664,46997,28757,24573,550,31074,4,11,760,-39,3
8796,3775,530,1161,473,446,444,434,421,131,1107,1096,14,398,13,1712,192,17,3971,44887,67291,18554,27350,29348,3,34,527,-46,8
8797,4194,419,180,15,625,473,609,500,222,2965,1664,41,144,172,1760,137,73,347,23703,32483,29060,2323,22486,10,36,543,-9,7
8798,457,2047,1325,291,306,202,1325,938,443,1944,561,51,462,98,2416,2,4,4250,54610,66917,2746,857,34671,4,66,844,-29,10
8799,2512,513,2170,232,127,73,486,822,380,1698,461,97,216,188,916,107,27,2510,36070,44841,16277,11019,48358,8,64,322,4,1
8800,3365,685,1864,211,109,43,2629,139,376,2825,365,15,145,11,495,180,90,108,52077,60220,11046,86029,18855,7,67,330,29,5
8801,3882,795,246,43,811,47,791,137,289,1665,87,82,587,13,2645,101,52,3750,50740,25893,1912,40059,40070,9,81,582,-32,10
8802,3901,1404,896,315,82,6,2053,462,91,857,533,30,226,172,2423,145,14,49,23491,64735,2762,24447,14425,8,3,683,-40,7
8803,4609,2228,9199,399,259,135,2071,626,310,935,2154,32,483,164,117,35,114,1701,54045,54875,10489,98970,46009,1,100,800,-45,7
8804,281,1827,8254,9,33,90,1154,658,286,1380,2163,53,471,131,1134,67,85,1342,32411,38361,25875,53320,44124,9,5,569,37,5
8805,4811,1508,1612,89,643,389,2415,868,127,1037,457,25,318,54,2570,132,76,4944,56090,18396,22685,86734,43495,1,99,400,10,5
8806,4327,2671,3814,479,165,69,560,790,290,950,102,97,111,179,1376,52,124,1039,26125,48353,12973,59477,23889,6,58,523,18,5
8807,4705,545,1635,129,12,117,715,303,304,907,620,45,505,142,2396,88,179,1084,37933,44893,16269,102,9469,10,76,668,37,6
8808,1803,144,8746,417,264,47,1204,528,305,1661,2723,75,17,52,1992,177,12,2450,43076,51928,15241,77684,29473,0,16,595,30,10
8809,1654,1189,6889,410,510,224,2798,474,46,1202,726,67,119,199,1436,185,62,800,40646,67171,7011,45190,39132,5,86,415,25,4
8810,1893,675,2308,86,596,222,1492,786,317,1851,984,93,135,28,508,31,80,1275,35028,14794,13254,5538,6252,0,88,662,-39,9
8811,3890,20,942,127,293,389,224,585,355,216,698,5,446,197,2734,27,139,1302,41173,21005,16469,2098,389,1,96,363,-44,8
8812,3997,612,3232,361,631,271,2755,366,120,2695,98,26,264,111,2151,185,97,3940,54730,49353,15368,28595,43568,4,84,800,-9,7
8813,3927,2342,443,403,152,295,406,373,320,1077,255,56,395,127,2231,103,4,4511,57284,37207,2337,35007,32854,3,25,384,-11,8
8814,2376,2096,621,174,110,328,2421,955,372,2078,185,65,111,81,2850,86,200,2720,46063,21102,17909,19374,38787,1,79,641,12,5
8815,802,425,5337,489,27,130,392,637,26,1170,2696,61,35,65,1289,44,40,2851,21431,41573,23717,7683,13418,2,98,524,-34,4
8816,4899,449,218,80,525,121,2350,22,259,1341,417,33,400,83,2570,162,76,480,57869,61167,7850,92753,4771,0,46,750,1,4
8817,1023,900,839,23,361,245,2074,384,90,2487,1242,81,363,189,2052,115,153,2251,25316,19068,24731,74874,44256,2,87,794,-37,2
8818,4543,2769,7734,449,170,487,2840,571,65,732,1399,54,408,2,2399,154,174,2489,53820,38227,28204,90804,45436,2,84,387,-36,2
8819,1913,1508,5842,9,914,322,2137,987,477,1956,1019,20,546,74,2253,34,163,4550,36569,52765,8195,44338,19357,8,66,825,46,7
8820,3108,75,1446,160,668,447,605,748,172,1265,2652,4,226,119,792,28,119,575,20439,65051,209,45751,24810,5,34,412,45,2
8821,2135,1540,6591,271,861,90,1806,296,120,1788,2738,97,589,111,2319,106,75,577,45517,10604,18972,25955,37453,4,0,426,-10,3
8822,3313,1023,1940,202,131,347,2207,759,291,2895,2926,4,437,41,1360,81,63,436,40530,46287,8475,5808,24215,10,33,369,-7,3
8823,2600,2072,37,344,439,214,2717,247,240,1074,2666,19,117,84,1176,80,173,4070,41081,32862,16883,95797,31122,10,40,784,-14,3
8824,414,518,4917,347,264,331,248,225,487,2643,1167,18,18,145,175,133,121,2757,47756,15688,4823,62397,33911,4,22,770,-23,4
8825,4526,1218,8503,224,163,440,1785,470,190,1806,216,99,205,100,641,103,159,3091,42348,39673,3054,23423,43803,4,17,737,33,7
8826,869,1370,2011,19,871,252,2880,859,53,709,2179,31,306,1,86,87,174,4903,22281,53991,3043,99334,19731,5,28,578,8,5
8827,1633,2657,5496,354,844,388,671,961,313,24,1537,18,411,14,430,33,152,394,59049,19193,4958,38761,42440,7,64,332,-31,7
8828,966,185,4726,260,193,445,1749,718,321,1149,148,83,529,61,276,119,55,4916,41453,39835,24306,48054,2089,5,15,815,25,4
8829,3747,1661,1463,306,583,108,1585,396,34,1426,1431,1,253,182,2353,61,138,4455,52580,48288,28804,34010,46271,0,81,469,-17,2
8830,4,1933,7591,137,221,16,1189,235,39,94,2409,16,389,131,2362,186,139,1132,30523,56361,17389,58259,36094,9,82,650,-36,7
8831,2494,2100,3607,274,800,102,1137,863,399,259,1717,32,584,144,946,144,24,1600,45109,54831,6799,4012,34472,8,13,608,26,7
8832,2422,1139,1507,72,483,158,566,5,98,1853,500,76,406,175,800,68,135,509,58431,11409,9965,99678,39013,8,9,352,29,9
8833,506,1151,6110,220,759,471,1055,491,312,2617,2041,67,477,110,1448,92,82,2971,44546,14713,15973,61005,10668,7,25,658,3,7
8834,4522,2455,5263,500,195,141,1799,32,88,564,24,18,139,156,1225,144,12,1798,25130,39546,5869,60103,14375,2,39,840,-9,2
8835,2487,2497,2285,350,750,69,1912,89,394,464,204,23,354,5,2966,57,70,4525,22597,31534,14642,77070,31612,7,80,629,17,10
8836,4030,652,671,82,500,5,244,409,322,1114,2364,47,566,181,2213,36,81,3215,44150,60442,10173,43022,36984,5,56,385,44,3
8837,3355,2305,5384,284,134,360,2800,331,414,2416,1031,78,329,188,522,31,75,580,24085,21020,3317,73263,23749,6,84,744,29,6
8838,1879,2627,1217,244,418,25,2542,858,435,1211,2432,85,414,168,1149,22,161,813,46162,36245,11277,22123,16358,4,35,465,-38,9
8839,2953,2339,1214,316,933,169,1324,751,454,95,2364,27,259,110,425,88,131,3453,52382,63492,7264,29258,45380,9,19,769,18,2
8840,2698,61,5563,414,414,250,1746,645,459,1281,1696,69,215,10,744,168,71,2372,30387,27199,5392,89489,35747,4,16,563,44,2
8841,1078,1296,3978,143,24,91,1538,792,194,718,130,40,100,176,2259,14,70,1242,55734,55625,28299,22382,41220,8,19,689,-17,10
8842,147,1287,4871,138,861,417,367,530,223,527,2638,38,500,29,1746,66,167,1945,26079,17123,27185,88461,44252,6,51,849,-28,7
8843,3533,2592,9822,245,421,18,2337,386,138,2012,2747,71,2,79,495,38,111,506,30111,49914,28393,79119,47034,2,34,838,-19,1
8844,124,1548,3886,89,516,383,2784,632,239,2141,1418,45,489,104,1096,24,63,3226,21109,59216,4773,13704,14268,2,81,315,-21,6
8845,3663,2172,8053,496,265,315,2916,62,372,809,638,29,422,131,1120,19,150,4436,50208,34016,7795,55576,6228,0,35,645,19,8
8846,1020,2870,7878,234,673,86,1506,288,35,1769,2998,44,454,142,2840,143,99,427,49560,50229,5981,54472,37685,8,98,787,47,2
8847,3330,1740,3502,393,918,25,1416,623,214,2778,2081,85,557,43,1404,179,105,628,45459,69882,9866,56640,5234,6,64,508,-40,9
8848,321,1663,6101,285,312,65,358,90,299,2648,101,9,154,181,699,105,100,3069,24637,11383,21084,7847,15075,4,64,504,-8,6
8849,3250,2096,1830,351,108,165,2666,135,302,930,565,57,297,52,913,50,33,929,21306,63783,18441,34559,35589,0,84,528,-25,8
8850,1336,2665,5654,250,844,95,920,697,408,2538,2947,17,522,84,1894,184,97,1815,53347,16836,4099,16807,560,1,32,573,49,10
8851,4791,2057,4941,154,797,62,620,680,172,934,1391,50,470,44,463,23,74,1621,49157,39495,5211,17664,41368,4,91,461,27,10
8852,1698,706,9596,378,88,25,1037,357,488,1582,1010,56,93,179,2181,127,26,4495,27580,39093,21774,84808,25589,7,91,460,50,1
8853,3536,779,7869,418,450,275,1519,230,159,1379,419,51,464,121,541,150,192,4643,24820,50834,7929,54982,27358,5,75,501,-12,8
8854,4069,2810,4251,116,941,57,1856,173,397,2128,153,100,579,44,350,56,88,1458,28651,53908,9659,55468,21081,0,61,562,1,2
8855,2284,257,7616,121,556,183,438,196,361,1637,1840,1,448,119,2405,188,70,2887,50870,43753,15304,17783,11840,9,15,666,33,3
8856,3829,2176,6334,347,829,255,640,42,40,951,2845,35,398,36,2665,190,12,4313,52313,35782,2968,9542,26003,3,10,401,21,1
8857,2663,1081,535,412,9,171,2183,35,36,1784,2831,87,237,51,2564,13,177,3075,23404,51480,13364,10950,42759,10,17,426,38,10
8858,2732,1223,1939,474,830,366,50,889,395,232,1182,79,356,179,1114,81,188,55,46878,34038,24505,86118,26465,10,16,716,-8,10
8859,3907,178,776,150,806,180,2698,905,35,543,2151,17,593,135,1311,2,158,4844,37169,14419,25559,84968,32356,6,91,538,31,2
8860,2490,8,7752,371,491,337,2132,476,178,2470,2047,16,567,8,229,28,84,3487,22464,17915,4650,99541,25508,5,18,538,-42,10
8861,1865,2899,7656,133,895,81,1321,963,43,443,2882,64,236,79,1971,58,103,3236,51953,27025,17445,1810,30622,8,60,361,48,10
8862,1005,586,8665,374,477,403,240,811,150,813,97,63,534,9,2068,107,88,2822,31929,62014,26263,35538,29051,5,1,477,-8,2
8863,4725,2990,6929,481,971,54,1061,378,110,766,339,83,262,9,2009,73,191,2086,56493,55963,5860,38152,24147,4,4,358,-23,8
8864,2361,758,4912,152,969,173,224,29,27,2281,2142,88,54,61,1188,77,69,3894,26592,29362,7017,53767,34063,4,95,744,-25,2
8865,4650,1541,5241,103,933,85,832,236,387,621,1520,71,27,168,178,94,7,3159,44881,61858,10548,79757,33809,3,11,369,36,6
8866,2833,1624,984,178,371,31,2101,151,349,1613,664,48,7,132,1625,83,119,364,57836,33819,7271,82912,30757,7,13,465,-4,7
8867,4506,2573,8328,125,884,482,1567,723,232,2305,1034,72,404,8,66,140,113,2395,26820,63600,22215,55547,32450,1,87,480,21,0
8868,4676,1963,4653,215,58,396,2075,615,385,297,2292,65,247,150,761,150,30,3668,25711,67713,5326,20029,41927,3,51,620,44,0
8869,4827,2216,2406,240,867,116,2245,29,225,433,2939,67,130,124,2073,50,181,3989,21790,26242,26290,40149,31586,9,35,767,34,2
8870,4164,520,4749,35,662,270,2179,671,7,2073,1187,7,176,1,289,94,126,3833,55535,63590,19981,72915,23793,2,43,809,11,0
8871,2210,1363,1403,265,408,45,1553,523,285,2711,716,76,201,28,2234,200,3,1959,27925,58003,15289,26279,33856,7,69,384,17,4
8872,1842,2410,2718,478,691,86,1201,726,457,1403,713,25,505,13,27,22,171,4590,52263,34023,6744,70360,8134,3,87,572,29,6
8873,140,818,4391,156,293,395,66,233,240,2791,2366,79,116,157,165,25,194,4332,46995,34259,6248,74667,13818,0,30,804,40,5
8874,2220,617,293,258,420,106,1589,877,303,1999,2266,64,285,9,2843,110,15,497,24105,68400,15194,51345,20749,0,60,665,-6,7
8875,1417,2381,8772,417,2,289,335,507,237,727,2141,12,324,102,1080,177,57,1356,20232,14945,26198,78567,22269,4,26,569,-43,1
8876,447,2992,1511,377,121,42,1762,499,241,1738,2979,37,352,38,1427,82,131,3924,58162,54278,17822,31073,31737,4,27,821,-42,5
8877,2656,2357,3001,372,475,89,57,848,259,1209,1376,58,433,47,1270,191,10,3281,57830,61831,16027,48746,37360,6,91,525,21,5
8878,278,2317,9775,332,673,117,2352,309,402,1122,1978,84,230,51,2126,198,7,4446,57270,65727,2337,96349,40669,10,18,449,-39,9
8879,3114,609,4347,8,358,357,1130,667,158,1380,887,15,167,125,843,171,64,396,36585,10009,19063,39264,4994,6,53,327,7,8
8880,1200,2134,8599,90,473,411,1990,490,196,1160,2295,43,132,130,851,162,123,1808,48633,43361,1087,49144,8044,2,24,534,7,7
8881,83,2837,4195,389,195,222,2676,346,314,7,2227,9,0,174,569,141,39,3644,28879,45973,3079,62433,25265,5,15,500,-13,7
8882,4885,249,3748,163,254,450,2488,15,193,1244,2201,2,495,40,2734,103,82,1528,58715,10193,18739,16666,45211,4,30,739,-23,4
8883,4103,1183,672,331,60,149,121,645,360,2294,2967,21,452,144,795,157,72,4006,54781,46319,23302,76870,48717,0,4,627,-10,9
8884,3508,638,4054,226,711,69,1143,274,246,2705,1788,88,141,32,246,46,49,3644,44544,32501,854,69522,14758,7,54,343,-7,10
8885,3632,2257,3754,5,255,9,1683,974,204,96,551,24,99,185,918,1,139,3339,38479,47044,29268,90591,27901,6,54,711,-44,8
8886,4580,1471,1119,339,375,302,800,707,214,2146,2672,26,531,99,1035,87,137,990,43532,13118,1266,17182,5759,8,75,470,41,0
8887,3379,2952,1377,239,505,399,506,724,269,1116,1700,91,406,46,2866,82,178,134,40808,47338,5130,18952,2217,10,65,817,0,4
8888,2936,14,54,355,823,345,1788,537,488,2428,1392,74,332,0,2857,162,19,315,31086,17778,725,12218,9831,2,5,672,45,4
8889,665,1386,2010,328,289,192,1902,846,17,2330,2639,89,22,4,1324,195,178,4426,27721,67305,4068,70912,48832,9,12,382,41,10
8890,2174,291,3567,83,153,35,2312,942,165,2776,143,75,485,81,2564,64,178,4240,43211,34850,4088,27935,22563,8,12,524,-14,9
8891,4021,1986,6941,287,215,55,1129,936,435,427,2049,53,137,179,917,28,163,3807,25244,56516,5556,66220,39268,0,61,434,29,4
8892,1597,2332,6890,320,577,89,2711,590,413,1144,2314,0,556,5,1627,115,176,2799,50484,69709,24158,66701,27099,1,37,550,39,7
8893,4830,2741,2969,265,637,485,2917,501,57,975,2669,39,255,94,1389,120,174,1847,53183,13996,16355,45516,39193,8,67,377,-40,1
8894,1912,771,9044,208,393,142,1906,475,114,2974,2300,58,210,165,2486,124,50,2611,57113,48800,3236,14255,7193,0,100,463,-46,9
8895,2832,1960,5200,406,940,178,2683,226,491,36,439,51,78,32,242,82,137,1507,58903,64804,19335,88867,20090,5,98,637,-1,8
8896,581,1418,5648,441,139,1,322,457,365,1047,2391,100,3,158,2130,115,121,1963,44506,57819,3562,8442,22213,3,49,460,-9,4
8897,1597,1617,582,485,804,35,1278,751,159,1917,2335,77,441,140,297,131,110,3886,48794,64475,27953,99516,41959,3,79,302,44,6
8898,486,703,8890,16,987,434,2175,959,265,27,2795,56,63,59,1423,146,174,4247,35301,26226,23671,54390,29850,9,40,478,-14,0
8899,3573,1960,1212,351,921,356,2270,374,223,1765,2915,75,528,38,2464,21,55,3161,48055,47242,1213,92551,19026,4,17,640,-7,1
8900,4225,1532,6380,428,728,147,2743,530,208,1283,2140,10,541,113,860,111,53,1203,54716,67562,17490,64883,23466,9,77,632,32,7
8901,2662,2433,8415,140,415,2,1894,206,268,1056,1563,20,493,67,2663,167,183,1792,28741,27695,2916,44616,24126,1,61,674,16,7
8902,3004,1144,4389,7,673,436,195,342,465,1217,295,78,41,127,2624,161,175,3806,56200,18882,26519,92270,243,5,33,575,32,9
8903,3640,1507,4646,493,378,363,1084,350,230,2874,1896,18,381,33,1056,97,117,2990,53154,59434,17217,45951,26661,10,33,326,22,0
8904,3030,2537,2532,188,263,103,2950,573,68,1746,1377,99,25,140,1499,167,154,472,28939,13914,5153,14330,25468,7,83,709,-25,1
8905,4821,950,2045,205,732,376,1368,1000,11,2298,393,45,348,107,2051,91,4,3186,53923,13276,5682,28411,82,5,72,415,39,6
8906,2305,2803,7133,313,858,347,1386,81,147,12,2213,72,579,79,297,92,79,427,30197,20685,7159,76533,23105,2,39,404,15,10
8907,206,1399,2062,149,374,175,2253,885,111,2858,1199,24,237,14,2557,36,143,147,55044,49674,25970,25101,26583,2,86,452,-7,3
8908,887,1842,6816,353,115,291,518,473,242,586,1349,24,17,106,2866,19,20,1919,35225,20469,28032,18106,4125,2,7,587,47,6
8909,4017,813,501,141,656,315,1520,767,282,2399,919,81,207,93,600,198,96,4683,56824,53328,23661,95178,13560,3,95,760,43,10
8910,3683,778,9142,421,35,275,2131,882,481,188,128,83,67,121,2061,30,149,1125,27187,18752,20689,65643,27604,5,95,622,47,10
8911,4919,698,4032,298,684,459,1322,564,329,591,2270,6,587,61,1562,77,106,4449,35349,23002,16140,18842,26163,3,53,584,-38,3
8912,637,931,5056,344,734,38,220,179,282,811,860,24,272,66,2577,136,192,4488,25051,37348,24150,93604,12721,7,60,816,8,9
8913,1172,282,9770,239,512,138,1827,228,324,244,1548,72,445,102,1767,130,128,1558,50707,67927,11609,56653,12561,2,25,762,35,8
8914,766,473,6566,221,69,25,2213,735,488,2822,2231,8,308,186,644,129,94,3878,48405,28427,15054,48116,20014,5,49,725,-30,2
8915,2616,2484,7880,166,856,178,2459,973,116,804,306,33,430,60,563,199,22,3059,24994,67547,7372,65925,23051,8,5,447,7,2
8916,2672,1535,6815,171,753,32,1759,877,362,2940,1604,51,84,28,2579,90,34,3252,51770,37561,29451,36450,4630,2,86,362,-8,10
8917,481,1736,3281,324,464,455,2928,895,179,2151,1245,14,118,194,1102,12,140,844,55244,42407,26018,13421,27059,4,43,315,-21,3
8918,1992,468,5338,315,704,451,2431,597,240,1827,548,21,599,183,1969,34,138,2072,30911,12379,21346,20803,15673,4,54,441,49,5
8919,4862,2591,9474,42,471,11,2088,439,128,1030,1503,71,510,150,374,75,88,1546,43059,54572,6854,46649,27467,9,6,684,6,2
8920,2220,2241,9935,305,757,102,129,617,2,2686,1698,55,511,110,1048,67,73,390,24619,58948,7565,87683,29941,2,70,679,-38,9
8921,2686,2490,9227,15,196,219,691,540,481,79,2612,30,592,120,2005,196,130,4677,25126,20976,13842,99820,7797,10,37,502,-37,5
8922,4690,2219,5881,172,841,224,308,404,181,2647,1595,76,15,20,569,38,121,128,41117,62204,18758,96182,31892,5,81,440,49,9
8923,3276,2383,9526,206,1000,44,564,270,373,351,1547,64,573,114,2415,137,54,392,40928,17465,19279,52527,34806,9,85,844,15,4
8924,4517,1963,5821,22,175,442,2874,64,192,1641,1309,85,528,159,59,174,176,551,23708,64278,511,1225,30131,0,69,685,-26,9
8925,689,1724,3778,367,661,328,1264,934,214,1295,2430,43,300,49,2627,96,19,2051,29500,25797,13016,61900,29606,9,49,455,22,8
8926,1102,2141,9963,483,496,401,2044,640,433,1184,2888,19,158,176,1369,65,60,3042,34978,58160,19654,81300,7347,2,64,504,1,8
8927,4058,1146,4476,450,282,369,2747,286,183,28,1477,14,70,22,1624,101,180,1509,58816,33761,17391,41737,47254,1,73,622,10,0
